Words,Tags
"['Вспомним', ',', 'как', 'в', '2004', 'году', 'Ерин', 'вступил', 'в', 'контакт', 'с', 'протестовавшей', 'оппозицией', ',', 'а', 'Сухаренко', 'в', '2007', 'году', 'дал', 'команду', 'избить', 'председателя', 'Комитета', 'госконтроля', 'Ломатя', '.']","[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6, 0]"
"['Главой', 'управы', 'района', 'Щукино', 'назначен', 'Сергей', 'Еремеев', ',', 'Куркино', '-', 'Евгений', 'Каданцев', ',', 'Молжаниновского', 'района', '-', 'Илья', 'Кожевников', ',', 'Таганского', 'района', '-', 'Зинаида', 'Ясенкова', ',', 'а', 'района', 'Черемушки', '-', 'Михаил', 'Пестов', '.']","[0, 0, 0, 1, 0, 6, 5, 0, 1, 0, 6, 5, 0, 1, 4, 0, 6, 5, 0, 1, 4, 0, 6, 5, 0, 0, 0, 1, 0, 6, 5, 0]"
"['Все', 'новости', 'экономики', 'и', 'бизнеса', 'на', 'сайте', 'агентства', 'Прайм', '>', '>', 'В', 'ходе', 'пленарного', 'заседания', 'Игнатьев', 'выступил', 'с', 'отчетом', 'Банка', 'России', 'за', '2012', 'год', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 2, 0, 0, 0, 0]"
"['Упомянутый', 'эпизод', 'относится', 'к', '2010', 'году', '.']","[0, 0, 0, 0, 0, 0, 0]"
"['Терпеливо', 'дожидаясь', 'своих', 'наставников', ',', 'находившихся', 'в', 'это', 'время', 'внутри', '""', 'академической', 'крепости', ""''"", ',', 'аспиранты', 'с', 'ностальгией', 'вспоминали', 'предыдущие', 'выборы', 'ректора', ':', '""', 'Вход', 'тогда', 'был', 'свободный', 'для', 'всех', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Из', 'состава', 'совета', 'исключены', 'глава', 'Федеральной', 'службы', 'страхового', 'надзора', '(', 'Росстрахнадзор', ')', 'I-ORG', 'Александр', 'Коваль', ',', 'экс-глава', 'экспертного', 'управления', 'администрации', 'президента', 'РФ', 'Илья', 'Ломакин-Румянцев', 'и', 'экс-глава', 'ФСФР', 'Владимир', 'Миловидов', '.']","[0, 0, 0, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 1, 6, 5, 0, 0, 3, 6, 5, 0]"
"['Газета', '""', 'Московские', 'новости', ""''"", 'уточняет', ',', 'что', 'Чамова', 'уволили', 'за', 'несколько', 'часов', 'до', 'голосования', 'Совета', 'безопасности', 'ООН', 'по', 'резолюции', ',', 'которая', 'предусматривает', 'возможность', 'военной', 'операции', 'в', 'Ливии', '.']","[0, 0, 3, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['-', 'возмущался', 'бывший', 'ректор', 'Николай', 'Васильев', ',', 'который', 'с', 'раннего', 'утра', 'дежурил', 'у', 'входа', 'в', 'ЧГСХА', '.']","[0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
"['В', 'октябре', '2010г', '.']","[0, 0, 0, 0]"
"['В', 'настоящий', 'момент', 'единая', 'европейская', 'валюта', 'переживает', 'один', 'из', 'самых', 'трудных', 'периодов', 'в', 'своей', 'истории', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['""', 'Приказ', 'о', 'назначении', 'Андрея', 'Безгеймера', 'на', 'должность', 'начальника', 'управления', 'молодежной', 'политики', '25', 'июля', 'подписала', 'исполняющая', 'обязанности', 'министра', 'региональной', 'политики', 'Новосибирской', 'области', 'Светлана', 'Шибаева', '.']","[0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 5, 0]"
"['18', 'ноября', '2011г', '.']","[0, 0, 0, 0]"
"['До', 'Тимура', 'пост', 'генерального', 'директора', 'предприятия', 'занимал', 'Раис', 'Ханнанов', ',', 'но', 'основными', 'акционерами', 'предприятия', 'выступали', 'сыновья', 'Минтимера', 'Шаймиева', '-', 'Радик', '(', '51', '%', 'акций', ')', 'и', 'Айрат', '(', '49', '%', 'акций', ')', '.']","[0, 6, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
"['Сын', 'А.Лукашенко', 'взял', 'нити', 'силовых', 'структур', 'в', 'свои', 'руки', 'Сын', 'А.Лукашенко', 'взял', 'нити', 'силовых', 'структур', 'в', 'свои', 'руки', 'В', 'Белоруссии', 'завершился', 'переход', 'силовых', 'структур', 'под', 'контроль', 'сына', 'президента', 'страны', 'Александра', 'Лукашенко', ',', 'констатируют', 'политологи', '.']","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0]"
"['Конституционный', 'суд', ',', 'на', 'этот', 'раз', 'взявшийся', 'рассмотреть', 'соответствующее', 'представление', ',', 'постановил', 'отменить', 'поправки', '2004', 'года', ',', 'поскольку', 'они', 'были', 'приняты', 'с', 'процедурными', 'нарушениями', ':', 'депутаты', 'забыли', 'отправить', 'на', 'экспертизу', 'в', 'КС', 'правки', ',', 'внесенные', 'в', 'последний', 'момент', 'в', 'измененный', 'проект', 'конституции', '.']","[3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Народный', 'Хурал', 'Бурятии', '12', 'мая', 'должен', 'рассмотреть', 'вопрос', 'о', 'наделении', 'Наговицына', 'полномочиями', 'президента', 'республики', 'на', 'очередной', 'срок', '-', 'кандидатуру', 'Наговицына', 'для', 'наделения', 'его', 'полномочиями', 'главы', 'региона', 'внес', '5', 'мая', 'президент', 'РФ', 'Дмитрий', 'Медведев', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 5, 0]"
"['По', 'утверждению', 'К.Полторанина', ',', 'в', 'России', 'все', 'должно', 'быть', 'по-другому', ',', '""', 'тут', 'нужно', 'строить', 'отношения', 'таким', 'образом', ',', 'чтобы', 'смешение', 'кровей', 'шло', 'в', 'правильном', 'режиме', ""''"", '.']","[0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['""', 'Он', 'скончался', 'в', 'Крыму', ""''"", ',', '-', 'сказала', 'В.Лисина', ',', 'добавив', ',', 'что', 'панихида', 'по', 'усопшему', 'пройдет', 'сегодня', 'в', 'Симферополе', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Пост', 'первого', 'заместителя', ',', 'курирующего', 'боевую', 'подготовку', 'войск', ',', 'занял', 'генерал-полковник', 'Аркадий', 'Бахин', ',', 'сменивший', 'Александра', 'Сухорукова', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 6, 5, 0]"
"['Из', 'прежнего', 'состава', 'в', 'совет', 'вошли', 'Ольга', 'Логвина', '(', 'представляет', 'интересы', 'держателей', 'рублевых', 'облигаций', ')', 'и', 'учредитель', 'фонда', 'Concise', 'Capital', 'Management', 'Томас', 'Краснер', '(', 'представляет', 'интересы', 'держателей', 'LPN', ')', '.']","[0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 6, 5, 0, 0, 0, 0, 0, 0, 0]"
"['Об', 'избиении', 'Л.Пономарева', 'и', 'других', 'правозащитников', 'также', 'сообщил', 'активист', 'Виталий', 'Шушкевич', ',', 'уточнив', ',', 'что', 'людей', 'били', 'по', 'почкам', '.']","[0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Временно', 'исполняющим', 'обязанности', 'губернатора', 'региона', 'назначен', 'глава', 'Роскомнадзора', 'Сергей', 'Ситников', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 6, 5, 0]"
"['Также', 'он', 'отметил', ',', 'что', 'ему', 'было', 'бы', 'интересно', 'довести', 'свою', 'долю', 'в', 'Банке', 'Москвы', 'до', 'блокпакета', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0]"
"['Она', 'также', 'рассказала', ',', 'что', 'Хиневич', 'стала', 'членом', 'ЦИК', 'в', 'декабре', '2011', 'года', 'и', 'участвовала', 'в', 'проведении', 'только', 'одной', 'избирательной', 'компании', '—', 'выборах', 'депутатов', 'Палаты', 'представителей', 'Национального', 'собрания', 'Белоруссии', 'в', '2012', 'году', '.']","[0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 2, 1, 0, 0, 0, 0]"
"['""', 'Если', 'вы', 'работаете', 'в', 'китайской', 'компании', 'и', 'пытаетесь', 'пробиться', 'на', 'британский', 'рынок', ',', 'то', 'должны', 'понимать', ',', 'что', 'к', 'вам', 'будут', 'относиться', 'с', 'опаской', ""''"", ',', '-', 'заявила', 'баронесса', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Вместе', 'со', 'своей', 'женой', 'Дэйзи', 'Сорос', 'П.Сорос', 'основал', '""', 'Фонд', 'для', 'новых', 'американцев', ""''"", ',', 'предоставляющий', 'финансовую', 'помощь', 'обучающимся', 'в', 'американских', 'колледжах', 'иммигрантам', 'и', 'детям', 'иммигрантов', '.']","[0, 0, 0, 0, 6, 5, 6, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['По', 'словам', 'Б.Резника', ',', 'Ф.Васильков', 'сдал', 'одного', 'из', 'милицейских', 'осведомителей', 'представителям', 'организованной', 'преступности', 'региона', '.']","[0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Муниципальные', 'выборы', ',', 'в', 'которых', 'принимала', 'участие', 'Матвиенко', ',', 'подвергались', 'резкой', 'критике', 'со', 'стороны', 'оппозиции', 'и', 'наблюдателей', '.']","[0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Габдрахманов', 'утвержден', 'вице-премьером', 'правительства', 'Подмосковья', 'Смотреть', 'позже', '13:1024.11.2012', '(', 'обновлено', ':', '19:33', '24.11.2012', ')', '/', '399', 'Габдрахманов', ',', 'ранее', 'занимавший', 'пост', 'главы', 'комитета', 'по', 'регламенту', 'и', 'организации', 'работы', 'Госдумы', 'РФ', ',', 'назначен', 'первым', 'заместителем', 'по', 'финансовым', 'и', 'экономическим', 'вопросам', '.']","[6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Источник', '""', 'Ъ', ""''"", 'в', 'руководстве', 'столичного', 'правительства', 'подтвердил', ',', 'что', 'вопрос', 'с', 'его', 'назначением', '""', 'практически', 'решен', ""''"", 'и', 'Олег', 'Митволь', 'будет', 'представлен', 'как', 'новый', 'префект', 'на', 'сегодняшнем', 'заседании', 'правительства', 'Москвы', '.']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Мурси', 'был', 'смещен', 'со', 'своего', 'поста', '3', 'июля', '2013', 'года', 'в', 'результате', 'ультиматума', ',', 'предъявленного', 'военными', '.']","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Его', 'самым', 'громким', 'делом', 'было', 'расследование', 'падения', 'самолета', 'Анапа', '-', 'Санкт-Петербург', 'в', 'Сухой', 'Балке', '22', 'августа', '2006', 'года', ',', 'где', 'погибли', '160', 'человек', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Прежний', 'глава', 'ведомства', 'Иван', 'Муравьев', 'был', 'отправлен', 'в', 'отставку', 'после', 'серии', 'нарушений', 'при', 'проведении', 'ЕГЭ', '.']","[0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Вице-спикер', 'Госдумы', 'от', '""', 'Справедливой', 'России', ""''"", 'Александр', 'Бабаков', 'назвал', 'неизбежным', 'свой', 'выход', 'из', 'партии', '.']","[0, 3, 0, 0, 3, 2, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0]"
"['В.Христенко', 'покинет', 'пост', 'министра', 'промышленности', 'и', 'торговли', '1', 'февраля', '2012г', '.']","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['По', 'мнению', 'собеседника', '""', 'Ъ', ""''"", ',', 'на', 'должность', 'и.', 'о.', 'главы', 'ФСК', 'может', 'быть', 'назначен', 'или', 'Сергей', 'Иванов', ',', 'или', 'нынешний', 'заместитель', 'Андрея', 'Раппопорта', 'Александр', 'Чистяков', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 6, 5, 6, 5, 0]"
